Year,Rank,Movie,Poster_URL,Genre,TMDb_Rating,TMDb_Vote_Count,Popularity_Score,Release_Date,Runtime_Minutes,Box_Office_USD,Director,Streaming_Original,Primary_Studio_or_Platform,Cult_Classic,Family_Friendly,Rewatchability_Score_10,Overview
2020,51,Emma.,https://image.tmdb.org/t/p/w500/uHpHzbHLSsVmAuuGuQSpyVDZmDc.jpg,"Comedy, Romance, Drama",7.003,1998,7.2241,2020-02-13,125,25200000,Autumn de Wilde,No,"Working Title Films, Blueprint Pictures",No,No,6,"In 1800s England, a well-meaning but selfish young woman meddles in the love lives of her friends."
2020,52,Wolfwalkers,https://image.tmdb.org/t/p/w500/vqGiNbdc2sDwsnivMMYzwAoSSu6.jpg,"Animation, Family, Adventure, Fantasy",8.2,1442,11.4951,2020-10-26,102,1310720,Tomm Moore,No,"Cartoon Saloon, Melusine Productions, Haut et Court",Yes,Yes,6,"In a time of superstition and magic, when wolves are seen as demonic and nature an evil to be tamed, a young apprentice hunter comes to Ireland with her father to wipe out the last pack. But when she saves a wild native girl, their friendship leads her to discover the world of the Wolfwalkers and transform her into the very thing her father is tasked to destroy."
2020,53,The Trial of the Chicago 7,https://image.tmdb.org/t/p/w500/ahf5cVdooMAlDRiJOZQNuLqa1Is.jpg,"Drama, History",7.654,3432,11.2893,2020-09-25,130,107423,Aaron Sorkin,No,"DreamWorks Pictures, Marc Platt Productions",No,No,6,What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.
2020,54,Archive,https://image.tmdb.org/t/p/w500/hmz9ySdCqW9FiHpM9JdSCkjQzFA.jpg,"Science Fiction, Drama, Thriller",6.382,849,7.3644,2020-08-13,109,243279,Gavin Rothery,No,"Independent, Hero Squared, Head Gear Films",No,No,6,"2038: George Almore is working on a true human-equivalent AI, and his latest prototype is almost ready. This sensitive phase is also the riskiest as he has a goal that must be hidden at all costs—being reunited with his dead wife."
2020,55,Vanguard,https://image.tmdb.org/t/p/w500/mKvw1Ic9enfFlCPBNJGiejRPMUO.jpg,"Action, Adventure, Comedy, Crime, Thriller",6.4,623,7.2955,2020-01-22,107,50866901,Stanley Tong Gwai-Lai,No,"China Film International, Epitome Capital, Shanghai Lix Entertainment",No,Yes,6,Covert security company Vanguard is the last hope of survival for an accountant after he is targeted by the world's deadliest mercenary organization.
2020,56,Freaky,https://image.tmdb.org/t/p/w500/8xC6QSyxrpm0D5A6iyHNemEWBVe.jpg,"Horror, Comedy",6.544,1906,6.3188,2020-11-12,102,18073433,Christopher Landon,No,"Universal Pictures, Blumhouse Productions, Divide / Conquer",No,No,6,"A mystical, ancient dagger causes a notorious serial killer to magically switch bodies with a 17-year-old girl."
2020,57,The Lodge,https://image.tmdb.org/t/p/w500/yake2myhbW7c6dKbmwYDy1i40bm.jpg,"Horror, Mystery",6.094,1464,8.7919,2020-01-16,108,2679585,Severin Fiala,No,"FilmNation Entertainment, Hammer Film Productions",No,No,6,"When a father is forced to abruptly depart for work, he leaves his children, Aidan and Mia, at their holiday home in the care of his new girlfriend, Grace. Isolated and alone, a blizzard traps them inside the lodge as terrifying events summon specters from Grace's dark past."
2020,58,The Postcard Killings,https://image.tmdb.org/t/p/w500/pdj1EK3ZTTroWOcH1BTE7fZwm1c.jpg,"Drama, Thriller",6.332,659,6.1718,2020-03-13,101,0,Danis Tanović,No,"Kjam Media, Good Films Collective, Hindsight Media",No,No,6,"After suffering a personal tragedy, and desperate for justice, Jacob Kanon, a veteran New York City police detective, embarks on the search for a twisted killer who is leaving a bloody trail of elaborate murders across Europe."
2020,59,The Outpost,https://image.tmdb.org/t/p/w500/saN1UywIQMQNXYx2ag9j2tPwaVl.jpg,"War, Drama, History, Action",6.9,1241,7.1881,2020-06-24,123,2133452,Rod Lurie,No,"Millennium Media, York Films, Perfection Hunter Productions",No,No,6,"A small unit of U.S. soldiers, alone at the remote Combat Outpost Keating, located deep in the valley of three mountains in Afghanistan, battles to defend against an overwhelming force of Taliban fighters in a coordinated attack. The Battle of Kamdesh, as it was known, was the bloodiest American engagement of the Afghan War in 2009 and Bravo Troop 3-61 CAV became one of the most decorated units of the 19-year conflict."
2020,60,Mank,https://image.tmdb.org/t/p/w500/4yzTcAtvzyZLLto4z04xobUK9el.jpg,"Drama, History",6.665,1836,9.8357,2020-11-13,132,122252,David Fincher,Yes,Netflix International Pictures,No,No,6,1930s Hollywood is reevaluated through the eyes of scathing social critic and alcoholic screenwriter Herman J. Mankiewicz as he races to finish the screenplay of Citizen Kane.
2020,61,Honest Thief,https://image.tmdb.org/t/p/w500/zeD4PabP6099gpE0STWJrJrCBCs.jpg,"Thriller, Action, Crime",6.465,1942,8.5666,2020-09-03,99,31220247,Mark Williams,No,"The Solution, Dreadnought Films, Zero Gravity Management",No,No,6,"A bank robber tries to turn himself in because he's falling in love and wants to live an honest life...but when he realizes the Feds are more corrupt than him, he must fight back to clear his name."
2020,62,Unhinged,https://image.tmdb.org/t/p/w500/xfIcONZO4AiWpzm3jEpbR4llzVX.jpg,"Action, Thriller, Crime",6.4,2579,7.0217,2020-07-16,90,39238300,Derrick Borte,No,"Solstice Studios, Burek Films, Ingenious Media",No,No,6,"Rachel is a divorced single mother whose bad day gets even worse. She's running late to drop her son off at school when she honks her horn impatiently at a fellow driver during rush-hour traffic. After an exchange of words, she soon realizes that the mysterious man is following her and her young son in his truck. A case of road rage quickly escalates, at horrifyingly psychotic proportions, into full-blown terror as Rachel discovers the psychopath's sinister plan for revenge. He is single-mindedly determined to teach her a deadly lesson."
2020,63,Fantasy Island,https://image.tmdb.org/t/p/w500/8ZMrZGGW65ePWIgRn1260nA1uUm.jpg,"Adventure, Fantasy, Horror, Mystery",5.7,2675,6.9629,2020-02-12,109,49447308,Jeff Wadlow,No,"Blumhouse Productions, Columbia Pictures, Tower of Babble",No,Yes,6,"A group of contest winners arrive at an island hotel to live out their dreams, only to find themselves trapped in nightmare scenarios."
2020,64,The Courier,https://image.tmdb.org/t/p/w500/zFIjKtZrzhmc7HecdFXXjsLR2Ig.jpg,"Thriller, History, Drama",7.029,1400,7.4102,2020-01-24,112,26000000,Dominic Cooke,No,"SunnyMarch, 42, FilmNation Entertainment",No,No,6,Cold War spy Greville Wynne and his Russian source try to put an end to the Cuban Missile Crisis.
2020,65,The Midnight Sky,https://image.tmdb.org/t/p/w500/l8lXesOLXKS0VYjzWNZN6gDxv2F.jpg,"Science Fiction, Drama",5.731,2065,7.1712,2020-12-10,118,70018,George Clooney,No,"Smokehouse Pictures, Syndicate Films, Anonymous Content",No,No,6,A lone scientist in the Arctic races to contact a crew of astronauts returning home to a mysterious global catastrophe.
2020,66,The Empty Man,https://image.tmdb.org/t/p/w500/8apzu9JFTUMtOpYkHk6LNPOs3pY.jpg,"Horror, Mystery",6.158,1085,6.9655,2020-10-22,137,4796993,David Prior,No,"BOOM! Studios, Out of Africa Entertainment, 20th Century Fox",No,No,6,"On the trail of a missing girl, an ex-cop comes across a secretive group attempting to summon a terrifying supernatural entity."
2020,67,Bloodshot,https://image.tmdb.org/t/p/w500/8WUVHemHFH2ZIP6NWkwlHWsyrEL.jpg,"Action, Science Fiction, Adventure",6.7,5338,6.8696,2020-03-05,110,39861118,David S. F. Wilson,No,"Original Film, Bona Film Group, The Hideaway Entertainment",No,Yes,6,"After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine—'Bloodshot'. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought."
2020,68,Love and Monsters,https://image.tmdb.org/t/p/w500/718NnyxyQuBQcGWt9sdelA1Zc3h.jpg,"Adventure, Comedy, Fantasy",7.264,4564,6.0427,2020-10-16,109,1122066,Michael Matthews,No,"21 Laps Entertainment, Paramount Pictures",No,Yes,6,"Seven years since the Monsterpocalypse began, Joel Dawson has been living underground in order to survive. But after reconnecting over radio with his high school girlfriend Aimee, Joel decides to venture out to reunite with her, despite all the dangerous monsters that stand in his way."
2020,69,Ava,https://image.tmdb.org/t/p/w500/qzA87Wf4jo1h8JMk9GilyIYvwsA.jpg,"Action, Thriller, Crime",5.825,2798,6.8904,2020-07-02,96,2987741,Tate Taylor,No,"Freckle Films, Voltage Pictures, Vertical",No,No,6,A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.
2020,70,Color Out of Space,https://image.tmdb.org/t/p/w500/k7rD7LzlsPS4jmE6Siah0QO4tAc.jpg,"Horror, Science Fiction, Mystery, Thriller",6.084,1759,7.5978,2020-01-24,111,1023510,Richard Stanley,No,"SpectreVision, BRO Cinema, ACE Pictures Entertainment",No,No,6,"The Gardner family moves to a remote farmstead in rural New England to escape the hustle of the 21st century. They are busy adapting to their new life when a meteorite crashes into their front yard, melts into the earth, and infects both the land and the properties of space-time with a strange, otherworldly colour. To their horror, the family discovers this alien force is gradually mutating every life form that it touches—including them."
2020,71,The High Note,https://image.tmdb.org/t/p/w500/yHsu8swJSgqDrsPiu7adBjOPLlp.jpg,"Romance, Comedy, Music, Drama",7.0,480,5.7842,2020-06-10,113,2217874,Nisha Ganatra,No,"Working Title Films, Perfect World Pictures, Focus Features",No,No,6,"Set in the dazzling world of the LA music scene comes the story of Grace Davis, a superstar whose talent, and ego, have reached unbelievable heights. Maggie is Grace’s overworked personal assistant who’s stuck running errands, but still aspires to her childhood dream of becoming a music producer. When Grace’s manager presents her with a choice that could alter the course of her career, Maggie and Grace come up with a plan that could change their lives forever."
2020,72,Altered Carbon: Resleeved,https://image.tmdb.org/t/p/w500/vlIYzx7cc4Wvaoh7ShjF2HZG45.jpg,"Animation, Science Fiction",6.548,333,6.4777,2020-03-18,75,0,Yoshiyuki Okada,No,ANIMA,No,Yes,6,"On the planet Latimer, Takeshi Kovacs must protect a tattooist while investigating the death of a yakuza boss alongside a no-nonsense CTAC."
2020,73,Saint Maud,https://image.tmdb.org/t/p/w500/ArNYeeDFLVye7JpqLElYdbE6fOa.jpg,"Horror, Mystery, Thriller",6.549,923,6.366,2020-10-09,85,1640866,Rose Glass,No,"Film4 Productions, BFI, Escape Plan",No,No,6,"Having recently found God, self-effacing young nurse Maud arrives at a plush home to care for Amanda, a hedonistic dancer left frail from a chronic illness. When a chance encounter with a former colleague throws up hints of a dark past, it becomes clear there is more to sweet Maud than meets the eye."
2020,74,Songbird,https://image.tmdb.org/t/p/w500/pm7pstYup0ZHpImjT0k6YyxGVkX.jpg,"Science Fiction, Thriller",6.156,798,8.9429,2020-12-10,85,1000000,Adam Mason,No,"Invisible Narratives, Platinum Dunes, STXfilms",No,No,6,"During a pandemic lockdown, Nico, a young man with rare immunity, must overcome martial law, murderous vigilantes and a powerful family to reunite with his love, Sara."
2020,75,David Attenborough: A Life on Our Planet,https://image.tmdb.org/t/p/w500/zSKwyUDKDHiFU5syTTvQRDcGBPS.jpg,"Documentary, Drama",8.425,457,6.7768,2020-09-28,83,0,Alastair Fothergill,No,"Silverback Films, Altitude Film Entertainment, WWF-UK",Yes,No,6,"The story of life on our planet by the man who has seen more of the natural world than any other. In more than 90 years, Attenborough has visited every continent on the globe, exploring the wild places of our planet and documenting the living world in all its variety and wonder. Addressing the biggest challenges facing life on our planet, the film offers a powerful message of hope for future generations."
2020,76,Justice League Dark: Apokolips War,https://image.tmdb.org/t/p/w500/c01Y4suApJ1Wic2xLmaq1QYcfoZ.jpg,"Animation, Action, Adventure, Fantasy",8.189,1618,8.0758,2020-05-05,90,0,Matt Peters,No,"Warner Bros. Animation, DC",Yes,Yes,6,"Earth is decimated after intergalactic tyrant Darkseid has devastated the Justice League in a poorly executed war by the DC Super Heroes. Now the remaining bastions of good – the Justice League, Teen Titans, Suicide Squad and assorted others – must regroup, strategize and take the war to Darkseid in order to save the planet and its surviving inhabitants."
2020,77,Ma Rainey's Black Bottom,https://image.tmdb.org/t/p/w500/pvtyxijaBrCSbByXLcUIDDSvc40.jpg,"Drama, Music",6.647,1286,6.3602,2020-11-25,93,0,George C. Wolfe,No,"Escape Artists, Mundy Lane Entertainment",No,No,6,Tensions rise when the trailblazing Mother of the Blues and her band gather at a Chicago recording studio in 1927. Adapted from August Wilson's play.
2020,78,"Yes, God, Yes",https://image.tmdb.org/t/p/w500/69SYznq2mSbgKyQF3QHYwblmqAk.jpg,"Drama, Comedy",6.295,610,6.5604,2020-07-24,78,0,Karen Maine,No,"Maiden Voyage Pictures, RT Features, Walking Tacos",No,No,6,"Alice, a young innocent Catholic girl, is tempted into masturbating after an AOL chat suddenly turns sexual, however is conflicted as the act would be considered a sin."
2020,79,The Babysitter: Killer Queen,https://image.tmdb.org/t/p/w500/imy1OoT1xddt2kqw6hhc4v01e8i.jpg,"Comedy, Horror",6.308,1894,6.0357,2020-09-10,101,0,McG,No,"Wonderland Sound and Vision, Boies/Schiller Film Group",No,No,6,"Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil."
2020,80,The Silencing,https://image.tmdb.org/t/p/w500/dnN1ncxEOO1TY0gYL2FWxJqlhlL.jpg,"Thriller, Action, Crime",6.48,837,5.7906,2020-07-18,93,0,Robin Pront,No,"Anova Pictures, Silencing Canada Productions, Wildling Pictures",No,No,6,A reformed hunter becomes involved in a deadly game of cat and mouse when he and the local sheriff set out to track a vicious killer who may have kidnapped his daughter years ago.
2020,81,Made in Abyss: Dawn of the Deep Soul,https://image.tmdb.org/t/p/w500/k4riqNEEd5rnkbNytf02wkF4W8i.jpg,"Animation, Adventure, Fantasy, Mystery",7.857,318,5.2104,2020-01-17,105,4971635,Masayuki Kojima,No,"Kinema Citrus, KADOKAWA, Takeshobo",No,Yes,6,"A continuation of the epic adventure of plucky Riko and Reg who are joined by their new friend Nanachi. Together they descend into the Abyss' treacherous fifth layer, the Sea of Corpses, and encounter the mysterious Bondrewd, a legendary White Whistle whose shadow looms over Nanachi's troubled past. Bondrewd is ingratiatingly hospitable, but the brave adventurers know things are not always as they seem in the enigmatic Abyss."
2020,82,Spenser Confidential,https://image.tmdb.org/t/p/w500/fePczipv6ZzDO2uoww4vTAu2Sq3.jpg,"Comedy, Action, Thriller",6.504,2559,5.6454,2020-03-06,110,0,Peter Berg,No,"Film 44, Original Film, Closest to the Hole Productions",No,No,6,"Spenser, a former Boston patrolman who just got out from prison, teams up with Hawk, an aspiring fighter, to unravel the truth behind the death of two police officers."
2020,83,"Josee, the Tiger and the Fish",https://image.tmdb.org/t/p/w500/z1D8xi9x4uEhyFruo7uEHXUMD4K.jpg,"Animation, Drama, Romance",8.257,626,7.268,2020-12-25,98,0,Kotaro Tamura,No,"BONES, KADOKAWA, Shochiku",Yes,Yes,6,"With dreams of diving abroad, Tsuneo gets a job assisting Josee, an artist whose imagination takes her far beyond her wheelchair. But when the tide turns against them, they push each other to places they never thought possible, and inspire a love fit for a storybook."
2020,84,#Alive,https://image.tmdb.org/t/p/w500/lZPvLUMYEPLTE2df1VW5FHTYC8N.jpg,"Action, Horror, Science Fiction",7.201,2109,6.9424,2020-06-24,98,13416285,Cho Il,No,"Lotte Entertainment, Zip Cinema, Perspective Pictures",No,No,6,"As a grisly virus rampages a city, a lone man stays locked inside his apartment, digitally cut off from seeking help and desperate to find a way out."
2020,85,American Pie Presents: Girls' Rules,https://image.tmdb.org/t/p/w500/xqvX5A24dbIWaeYsMTxxKX5qOfz.jpg,Comedy,6.088,736,5.6828,2020-10-06,95,0,Mike Elliott,No,"Universal 1440 Entertainment, Universal Pictures, Capital Arts Entertainment",No,No,6,"It's Senior year at East Great Falls. Annie, Kayla, Michelle, and Stephanie decide to harness their girl power and band together to get what they want their last year of high school."
2020,86,Waiting for the Barbarians,https://image.tmdb.org/t/p/w500/k50gYFDfpAyxcIGjWjnXAaOM81e.jpg,"Drama, History",5.92,400,5.9801,2020-07-30,112,761361,Ciro Guerra,No,"AMBI Group, Infinitum Nihil, Ithaca Pictures",No,No,6,"At an isolated frontier outpost, a colonial magistrate suffers a crisis of conscience when an army colonel arrives looking to interrogate the locals about an impending uprising, using cruel tactics that horrify the magistrate."
2020,87,Coma,https://image.tmdb.org/t/p/w500/1hVEsBS4vnozB1yAsMiqW0IMxyp.jpg,"Science Fiction, Adventure, Action",6.408,650,5.6846,2020-01-01,110,9500000,Nikita Argunov,No,"Fresh Film, Cinema Foundation of Russia, Mars Media Entertainment",No,Yes,6,"A young and talented architect comes to his senses after a horrific accident only to find himself in the odd dystopian world. A world that is filled with the memories of all current coma patients. Just like a human memory this world is fragmental, chaotic and unstable. This is COMA: icecaps, rivers and cities can all exist in a space of a single room and laws of physics are no longer laws as they can be bent."
2020,88,Guns Akimbo,https://image.tmdb.org/t/p/w500/2kNnf7BwRCEm4bcFkdiE0T4U25s.jpg,"Action, Comedy, Thriller",6.434,2636,6.8357,2020-02-27,98,835102,Jason Lei Howden,No,"Occupant Entertainment, Four Knights Film, Maze Pictures",No,No,6,"An ordinary guy suddenly finds himself forced to fight a gladiator-like battle for a dark website that streams the violence for viewers. In order to survive and rescue his kidnapped ex-girlfriend, he must battle Nix, a heavily armed and much more experienced fighter."
2020,89,Swallow,https://image.tmdb.org/t/p/w500/40Zrwud1EVxNvcjQkotZo7jmr4L.jpg,"Drama, Thriller",6.564,876,10.9825,2020-01-15,95,274674,Carlo Mirabella-Davis,No,"Charades, Logical Pictures, Stand Alone Productions",No,No,6,"Hunter, a newly pregnant housewife, finds herself increasingly compelled to consume dangerous objects. As her husband and his family tighten their control over her life, she must confront the dark secret behind her new obsession."
2020,90,Host,https://image.tmdb.org/t/p/w500/h7dZpJDORYs5c56dydbrLFkEXpE.jpg,Horror,6.566,1321,7.0234,2020-09-10,57,443807,Rob Savage,No,"Shadowhouse Films, BOO-URNS",No,No,6,"Six friends hire a medium to hold a séance via Zoom during lockdown — but they get far more than they bargained for as things quickly go wrong. When an evil spirit starts invading their homes, they begin to realise they might not survive the night."
2020,91,Eurovision Song Contest: The Story of Fire Saga,https://image.tmdb.org/t/p/w500/9zrbgYyFvwH8sy5mv9eT25xsAzL.jpg,"Music, Comedy",6.403,1613,4.4657,2020-06-26,121,0,David Dobkin,No,"Gary Sanchez Productions, Gloria Sanchez Productions, European Broadcasting Union",No,No,6,"Two small-town singers chase their pop star dreams at a global music competition, where high stakes, scheming rivals and onstage mishaps test their bond."
2020,92,We Can Be Heroes,https://image.tmdb.org/t/p/w500/1S21HpcKY6uQ9UAw68aICmrJaq6.jpg,"Family, Action, Fantasy, Comedy",5.923,829,6.2037,2020-12-25,97,0,Robert Rodriguez,No,"Troublemaker Studios, Quick Draw Productions, Double R Productions",No,Yes,6,"When alien invaders capture Earth's superheroes, their kids must learn to work together to save their parents - and the planet."
2020,93,"Miraculous World: New York, United HeroeZ",https://image.tmdb.org/t/p/w500/9YbyvcrHmY2SVbdfXpb8mC4Fy0g.jpg,"Animation, Family, Action, Adventure, TV Movie",8.1,1133,5.5448,2020-09-25,61,0,Thomas Astruc,No,"ZAG Entertainment, Method Animation",Yes,Yes,6,"Marinette's class is headed to New York, the city of superheroes, for French-American Friendship Week. But the arrival of Hawk Moth will complicate everything."
2020,94,Let Him Go,https://image.tmdb.org/t/p/w500/EsLZoT8oHhQlGd1QpdbnvnwTzO.jpg,"Thriller, Crime, Western",6.825,853,5.9363,2020-11-05,114,7997460,Thomas Bezucha,No,"The Mazur Kaplan Company, Focus Features",No,No,6,"Following the loss of their son, a retired sheriff and his wife leave their Montana ranch to rescue their young grandson from the clutches of a dangerous family living off the grid in the Dakotas."
2020,95,The Night Clerk,https://image.tmdb.org/t/p/w500/hPWjid7yMatyIDHvku7lCMN7zSi.jpg,"Thriller, Crime, Drama",6.177,926,5.9597,2020-02-19,90,302127,Michael Cristofer,No,"Highland Film Group, WulfPak Productions, Saban Films",No,No,6,"Hotel night clerk Bart Bromley is a highly intelligent young man on the Autism spectrum. When a woman is murdered during his shift, Bart becomes the prime suspect. As the police investigation closes in, Bart makes a personal connection with a beautiful guest named Andrea, but soon realises he must stop the real murderer before she becomes the next victim."
2020,96,The Prom,https://image.tmdb.org/t/p/w500/i7An8UravfzqaU7SuumaWEVRqVU.jpg,"Romance, Comedy",6.084,722,6.2066,2020-12-02,131,187432,Ryan Murphy,No,"Dramatic Forces, StoryKey Entertainment",No,No,6,"After the PTA of a conservative high school in Indiana bans same-sex couples from attending the annual prom, a gang of flamboyant Broadway stars try to boost their image by showing up to support two lesbian students."
2020,97,The Craft: Legacy,https://image.tmdb.org/t/p/w500/lhMIra0pqWNuD6CIXoTmGwZ0EBS.jpg,"Horror, Drama, Fantasy",6.105,912,5.9803,2020-10-28,94,2300000,Zoe Lister-Jones,No,"Blumhouse Productions, Red Wagon Entertainment, Columbia Pictures",No,No,6,An eclectic foursome of aspiring teenage witches get more than they bargained for as they lean into their newfound powers.
2020,98,Project Power,https://image.tmdb.org/t/p/w500/TnOeov4w0sTtV2gqICqIxVi74V.jpg,"Action, Crime, Science Fiction, Thriller",6.425,3135,6.0243,2020-08-14,113,0,Ariel Schulman,No,"Screen Arcade, Supermarché",No,No,6,"An ex-soldier, a teen and a cop collide in New Orleans as they hunt for the source behind a dangerous new pill that grants users temporary superpowers."
2020,99,The Rental,https://image.tmdb.org/t/p/w500/3ynPnBXQVT2Y0s19fDIPlWKUlxH.jpg,"Horror, Thriller",5.5,1014,5.753,2020-07-23,88,4311042,Dave Franco,No,"Black Bear Pictures, Ramona Films",No,No,6,"Two couples on an oceanside getaway grow suspicious that the host of their seemingly perfect rental house may be spying on them. Before long, what should have been a celebratory weekend trip turns into something far more sinister."
2020,100,2 Hearts,https://image.tmdb.org/t/p/w500/a7bW3uKOMPBnmHs8gnlpfhTD8YQ.jpg,"Romance, Drama",7.238,655,7.8252,2020-10-16,102,0,Lance Hool,No,Silver Lion Films,No,No,6,"When illness strikes two people who are polar opposites, life and death bring them together in surprising ways."
1985,1,Back to the Future,https://image.tmdb.org/t/p/w500/vN5B5WgYscRGcQpVhHl6p9DDTP0.jpg,"Adventure, Comedy, Science Fiction",8.33,22392,39.119,1985-07-03,116,381109762,Robert Zemeckis,No,"Universal Pictures, Amblin Entertainment",Yes,Yes,6,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985."
1985,2,The Goonies,https://image.tmdb.org/t/p/w500/eBU7gCjTCj9n2LTxvCSIXXOvHkD.jpg,"Adventure, Comedy, Family",7.513,6407,18.0759,1985-06-07,114,69649283,Richard Donner,No,"Amblin Entertainment, Warner Bros. Pictures",No,Yes,6,"Young teen Mikey Walsh and his friends set off on a quest to find Pirate One-Eyed Willie's treasure in hopes of saving their homes from demolition. However, on their quest to find the treasure, they run into a family of recently escaped criminals, determined to capture the kids and reach the treasure first."
1985,3,Rambo: First Blood Part II,https://image.tmdb.org/t/p/w500/fVwRtWqEPdsCH21BVDGqgkAQcff.jpg,"Action, Adventure, Thriller, War",6.7,4465,14.9535,1985-05-22,96,300400432,George P. Cosmatos,No,"Carolco Pictures, Estudios Churubusco Azteca, Anabasis",No,Yes,6,John Rambo is released from prison by the government for a top-secret covert mission to the last place on Earth he'd want to return - the jungles of Vietnam.
1985,4,Ran,https://image.tmdb.org/t/p/w500/dGgiXMWDcS5aJTBEFu7bmaQPNox.jpg,"Action, Drama, History",8.019,1907,13.845,1985-06-01,160,23334156,Akira Kurosawa,No,"Nippon Herald Films, Greenwich Film Production, Herald Ace",Yes,No,6,Shakespeare's King Lear is reimagined as a singular historical epic set in sixteenth-century Japan where an aging warlord divides his kingdom between his three sons.
1985,5,Commando,https://image.tmdb.org/t/p/w500/ollPAAAgZ7euU8VisfqU3cuXhZ6.jpg,"Action, Adventure, Thriller",6.715,3247,11.1127,1985-10-03,90,57500000,Mark L. Lester,No,"SLM Production Group, Silver Pictures, 20th Century Fox",No,Yes,6,"John Matrix, the former leader of a special commando strike force that always got the toughest jobs done, is forced back into action when his young daughter is kidnapped. To find her, Matrix has to fight his way through an array of punks, killers, one of his former commandos, and a fully equipped private army. With the help of a feisty stewardess and an old friend, Matrix has only a few hours to overcome his greatest challenge: finding his daughter before she's killed."
1985,6,Come and See,https://image.tmdb.org/t/p/w500/qNbMsKVzigERgJUbwf8pKyZogpb.jpg,"Drama, War, Horror, History",8.2,1956,10.6844,1985-10-17,142,20929648,Elem Klimov,No,"Belarusfilm, Mosfilm",Yes,No,6,"The invasion of a village in Belarus by German forces sends young Flyora into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Flyora finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope."
1985,7,Rocky IV,https://image.tmdb.org/t/p/w500/2MHUit4H6OK5adcOjnCN6suCKOl.jpg,"Drama, Action",7.093,4965,11.8834,1985-11-21,91,300473716,Sylvester Stallone,No,"United Artists, Chartoff Productions, Winkler Films",No,No,6,"Rocky Balboa holds the world heavyweight championship, but a new challenger has stepped forward: Drago, a six-foot-four, 261-pound fighter who has the backing of the Soviet Union. This time, Rocky's training regimen takes him to Siberia, where he prepares for a globally televised match in the heart of Moscow. But nothing can truly prepare him for what he's about to face – a fight to the finish, in which he must defend not only himself, but also the honor of his country!"
1985,8,The Breakfast Club,https://image.tmdb.org/t/p/w500/gp4zlj7wgbiofLMNsTPndMuO3PN.jpg,"Comedy, Drama",7.716,8726,11.101,1985-02-15,98,51530442,John Hughes,No,"Universal Pictures, A&M Films, Channel Productions",No,No,6,"Five high school students from different walks of life endure a Saturday detention under a power-hungry principal. The disparate group includes rebel John, princess Claire, outcast Allison, brainy Brian and Andrew, the jock. Each has a chance to tell his or her story, making the others see them a little differently -- and when the day ends, they question whether school will ever be the same."
1985,9,A View to a Kill,https://image.tmdb.org/t/p/w500/arJF829RP9cYvh0NU70dC5TtXSa.jpg,"Adventure, Action, Thriller",6.255,2272,10.7675,1985-05-24,131,152427960,John Glen,No,"EON Productions, United Artists, Metro-Goldwyn-Mayer",No,Yes,6,A newly-developed microchip designed by Zorin Industries for the British Government that can survive the electromagnetic radiation caused by a nuclear explosion has landed in the hands of the KGB. James Bond must find out how and why. His suspicions soon lead him to big industry leader Max Zorin who forms a plan to destroy his only competition in Silicon Valley by triggering a massive earthquake in the San Francisco Bay.
1985,10,Legend,https://image.tmdb.org/t/p/w500/6n3PQSYpZRK5YPk2w8JEwED7AZk.jpg,"Adventure, Fantasy",6.266,1439,10.8749,1985-08-28,94,15502112,Ridley Scott,No,"Embassy International Pictures, Legend Production Company",No,Yes,6,"Set in a timeless mythical forest inhabited by fairies, goblins, unicorns and mortals, this fantastic story follows a mystical forest dweller, chosen by fate, to undertake a heroic quest. He must save the beautiful Princess  Lili and defeat the demonic Lord of Darkness, or the world will be plunged into a never-ending ice age."
1985,11,Clue,https://image.tmdb.org/t/p/w500/aRxbYOYHS8T73nzR8hsLousoplR.jpg,"Comedy, Crime, Mystery",7.213,2056,8.8805,1985-12-13,94,14647963,Jonathan Lynn,No,"Debra Hill Productions, Paramount Pictures, PolyGram Filmed Entertainment",No,No,6,"Clue finds six colorful dinner guests gathered at the mansion of their host, Mr. Boddy -- who turns up dead after his secret is exposed: He was blackmailing all of them. With the killer among them, the guests and Boddy's chatty butler must suss out the culprit before the body count rises."
